"","player_id","seconds","bpm","total","vorp","year","type"
"1","holidjr01",2465,-6.9,3180,-3.8,2020,"reg"
"2","ingrabr01",2106,3.5,3180,3.6,2020,"reg"
"3","redicjj01",1623,1,3180,1.5,2020,"reg"
"4","balllo01",1490,-0.9,3180,0.5,2020,"reg"
"5","favorde01",1246,-3.4,3180,-0.5,2020,"reg"
"6","hartjo01",1690,5,3180,3.7,2020,"reg"
"7","mellini01",1177,13.6,3180,5.8,2020,"reg"
"8","willike04",1082,0.5,3180,0.9,2020,"reg"
"9","jacksfr01",831,-2.8,3180,-0.2,2020,"reg"
"10","okafoja01",749,2,3180,0.9,2020,"reg"
"11","mooreet01",726,-2.1,3180,0,2020,"reg"
"12","alexani01",715,-14.4,3180,-2.8,2020,"reg"
"13","balllo01",1993,-1.7,2880,0.2,2020,"reg"
"14","holidjr01",1993,-2.1,2880,-0.1,2020,"reg"
"15","ingrabr01",1885,7,2880,5.9,2020,"reg"
"16","favorde01",1295,5.7,2880,3.5,2020,"reg"
"17","redicjj01",1295,-9.4,2880,-3.3,2020,"reg"
"18","hartjo01",1585,0.9,2880,1.6,2020,"reg"
"19","willike04",1286,1.7,2880,1.7,2020,"reg"
"20","alexani01",887,-2.5,2880,-0.2,2020,"reg"
"21","jacksfr01",887,1.8,2880,1.2,2020,"reg"
"22","mellini01",866,-7,2880,-1.5,2020,"reg"
"23","okafoja01",428,-0.4,2880,0.2,2020,"reg"
"24","ingrabr01",2321,8.4,2880,8.4,2020,"reg"
"25","balllo01",2139,10.9,2880,9.6,2020,"reg"
"26","hartjo01",2021,5.7,2880,5.4,2020,"reg"
"27","redicjj01",1689,-16,2880,-8.2,2020,"reg"
"28","favorde01",1105,-10.1,2880,-3.1,2020,"reg"
"29","willike04",1942,-1.7,2880,0.2,2020,"reg"
"30","jacksfr01",1085,-6,2880,-1.5,2020,"reg"
"31","alexani01",741,-18.4,2880,-4.2,2020,"reg"
"32","okafoja01",695,4.6,2880,1.6,2020,"reg"
"33","mellini01",662,-1,2880,0.2,2020,"reg"
"34","hartjo01",1873,-6.9,2880,-3.2,2020,"reg"
"35","balllo01",1865,0,2880,1.3,2020,"reg"
"36","ingrabr01",1864,5.8,2880,5,2020,"reg"
"37","redicjj01",1506,-17.3,2880,-8,2020,"reg"
"38","okafoja01",738,-10.6,2880,-2.2,2020,"reg"
"39","willike04",1588,7.7,2880,5.3,2020,"reg"
"40","alexani01",1425,6.7,2880,4.3,2020,"reg"
"41","hayesja02",1417,3.4,2880,2.7,2020,"reg"
"42","jacksfr01",1399,-8.2,2880,-3,2020,"reg"
"43","mellini01",724,-15.4,2880,-3.4,2020,"reg"
"44","ingrabr01",2134,2.9,2880,3.6,2020,"reg"
"45","okafoja01",2030,0.6,2880,1.8,2020,"reg"
"46","holidjr01",1911,3.7,2880,3.8,2020,"reg"
"47","balllo01",1899,1.9,2880,2.6,2020,"reg"
"48","mellini01",1111,3.8,2880,2.2,2020,"reg"
"49","hartjo01",1612,-4.9,2880,-1.6,2020,"reg"
"50","jacksfr01",1158,15.4,2880,7,2020,"reg"
"51","redicjj01",1035,10.5,2880,4.5,2020,"reg"
"52","alexani01",740,-15.4,2880,-3.4,2020,"reg"
"53","hayesja02",568,-9,2880,-1.4,2020,"reg"
"54","willike04",202,-16.3,2880,-1,2020,"reg"
"55","holidjr01",2091,-2,2880,0,2020,"reg"
"56","balllo01",1951,-1.6,2880,0.3,2020,"reg"
"57","okafoja01",1752,-3.7,2880,-1,2020,"reg"
"58","ingrabr01",790,1.7,2880,1,2020,"reg"
"59","mellini01",625,-7,2880,-1.1,2020,"reg"
"60","hartjo01",1803,5.9,2880,4.9,2020,"reg"
"61","redicjj01",1612,7.5,2880,5.3,2020,"reg"
"62","jacksfr01",1326,-8.3,2880,-2.9,2020,"reg"
"63","willike04",1146,-5.7,2880,-1.5,2020,"reg"
"64","hayesja02",829,1.8,2880,1.1,2020,"reg"
"65","alexani01",475,-16.8,2880,-2.4,2020,"reg"
"66","ingrabr01",2222,9.1,2880,8.6,2020,"reg"
"67","holidjr01",2040,-0.1,2880,1.3,2020,"reg"
"68","hartjo01",1849,-0.9,2880,0.7,2020,"reg"
"69","okafoja01",1287,-7.4,2880,-2.4,2020,"reg"
"70","balllo01",1252,4.3,2880,2.7,2020,"reg"
"71","jacksfr01",1479,-6.7,2880,-2.4,2020,"reg"
"72","redicjj01",1264,2.7,2880,2.1,2020,"reg"
"73","hayesja02",986,-10.3,2880,-2.8,2020,"reg"
"74","mooreet01",893,-0.3,2880,0.5,2020,"reg"
"75","favorde01",494,-16.2,2880,-2.4,2020,"reg"
"76","willike04",377,20.3,2880,2.9,2020,"reg"
"77","alexani01",257,-24.3,2880,-2,2020,"reg"
"78","ingrabr01",1880,2.3,2880,2.8,2020,"reg"
"79","holidjr01",1829,7.6,2880,6.1,2020,"reg"
"80","balllo01",1351,-8.1,2880,-2.9,2020,"reg"
"81","okafoja01",880,8.4,2880,3.2,2020,"reg"
"82","mellini01",612,-11.6,2880,-2,2020,"reg"
"83","favorde01",1126,-1.9,2880,0,2020,"reg"
"84","jacksfr01",1097,-0.3,2880,0.6,2020,"reg"
"85","mooreet01",1073,1.5,2880,1.3,2020,"reg"
"86","hartjo01",1010,-20,2880,-6.3,2020,"reg"
"87","redicjj01",1010,-9.8,2880,-2.7,2020,"reg"
"88","alexani01",979,10.6,2880,4.3,2020,"reg"
"89","hayesja02",874,-1.8,2880,0.1,2020,"reg"
"90","willike04",679,-8.3,2880,-1.5,2020,"reg"
"91","holidjr01",2175,-2.8,2880,-0.6,2020,"reg"
"92","ingrabr01",2135,-1.6,2880,0.3,2020,"reg"
"93","favorde01",1756,-0.6,2880,0.9,2020,"reg"
"94","redicjj01",1714,3.7,2880,3.4,2020,"reg"
"95","willike04",1700,12.5,2880,8.6,2020,"reg"
"96","hartjo01",1393,10.9,2880,6.2,2020,"reg"
"97","hayesja02",1083,3.5,2880,2.1,2020,"reg"
"98","mooreet01",851,-9.3,2880,-2.2,2020,"reg"
"99","jacksfr01",809,-6.7,2880,-1.3,2020,"reg"
"100","alexani01",501,-31,2880,-5,2020,"reg"
"101","mellini01",283,-49.1,2880,-4.6,2020,"reg"
"102","holidjr01",2300,-7.4,2880,-4.3,2020,"reg"
"103","willike04",2286,-2.7,2880,-0.6,2020,"reg"
"104","redicjj01",2217,3.3,2880,4.1,2020,"reg"
"105","hartjo01",1797,8.6,2880,6.6,2020,"reg"
"106","favorde01",1754,8.7,2880,6.5,2020,"reg"
"107","mooreet01",1438,-4,2880,-1,2020,"reg"
"108","okafoja01",976,12.8,2880,5,2020,"reg"
"109","jacksfr01",804,-21,2880,-5.3,2020,"reg"
"110","alexani01",678,-19.3,2880,-4.1,2020,"reg"
"111","hayesja02",149,-8.4,2880,-0.3,2020,"reg"
"112","holidjr01",2191,13.5,2880,11.8,2020,"reg"
"113","favorde01",2090,3.1,2880,3.7,2020,"reg"
"114","redicjj01",2056,-5.3,2880,-2.4,2020,"reg"
"115","willike04",1867,3.3,2880,3.4,2020,"reg"
"116","mooreet01",1774,-6.5,2880,-2.8,2020,"reg"
"117","jacksfr01",1355,8.6,2880,5,2020,"reg"
"118","alexani01",1264,-12.6,2880,-4.7,2020,"reg"
"119","mellini01",1013,-10.7,2880,-3.1,2020,"reg"
"120","hayesja02",790,-1.8,2880,0.1,2020,"reg"
"121","mooreet01",2375,-1.7,2880,0.2,2020,"reg"
"122","willike04",2363,-3.7,2880,-1.4,2020,"reg"
"123","holidjr01",2184,-7.7,2880,-4.3,2020,"reg"
"124","favorde01",494,11,2880,2.2,2020,"reg"
"125","jacksfr01",322,-24.4,2880,-2.5,2020,"reg"
"126","alexani01",1825,6.6,2880,5.4,2020,"reg"
"127","mellini01",1668,3.5,2880,3.2,2020,"reg"
"128","hayesja02",1410,1.8,2880,1.9,2020,"reg"
"129","grayjo01",927,-14.4,2880,-4,2020,"reg"
"130","cheatzy01",832,-14.2,2880,-3.5,2020,"reg"
"131","holidjr01",2248,-0.2,2880,1.4,2020,"reg"
"132","redicjj01",2150,7.5,2880,7.1,2020,"reg"
"133","willike04",2150,-5.1,2880,-2.3,2020,"reg"
"134","hayesja02",1917,-1,2880,0.7,2020,"reg"
"135","mooreet01",1468,-9,2880,-3.6,2020,"reg"
"136","alexani01",2071,0.4,2880,1.7,2020,"reg"
"137","mellini01",1608,9,2880,6.1,2020,"reg"
"138","grayjo01",436,-19.5,2880,-2.6,2020,"reg"
"139","cheatzy01",352,-14.7,2880,-1.6,2020,"reg"
"140","holidjr01",2089,0.3,2880,1.7,2020,"reg"
"141","ingrabr01",2073,0,2880,1.4,2020,"reg"
"142","willike04",2037,4.4,2880,4.5,2020,"reg"
"143","redicjj01",1945,3,2880,3.4,2020,"reg"
"144","hayesja02",1237,2,2880,1.7,2020,"reg"
"145","mellini01",1643,8.3,2880,5.9,2020,"reg"
"146","mooreet01",1286,-5.8,2880,-1.7,2020,"reg"
"147","jacksfr01",1155,-4.4,2880,-1,2020,"reg"
"148","alexani01",935,-19.8,2880,-5.8,2020,"reg"
"149","holidjr01",2225,-0.6,2880,1.1,2020,"reg"
"150","redicjj01",2199,6.1,2880,6.2,2020,"reg"
"151","ingrabr01",1950,2.1,2880,2.8,2020,"reg"
"152","willike04",1813,-0.2,2880,1.1,2020,"reg"
"153","hayesja02",1284,-5.3,2880,-1.5,2020,"reg"
"154","mooreet01",1533,4.3,2880,3.4,2020,"reg"
"155","mellini01",1278,9.5,2880,5.1,2020,"reg"
"156","balllo01",1167,-11.1,2880,-3.7,2020,"reg"
