"","player_id","seconds","bpm","total","vorp","year","type"
"1","townska01",2321,17.9,3180,14.5,2020,"reg"
"2","wiggian01",2173,-10.1,3180,-5.5,2020,"reg"
"3","grahatr01",2075,-3.2,3180,-0.8,2020,"reg"
"4","teaguje01",2074,-3.7,3180,-1.1,2020,"reg"
"5","covinro01",1962,-1.4,3180,0.4,2020,"reg"
"6","laymaja01",1362,4.8,3180,2.9,2020,"reg"
"7","napiesh01",1259,-7.7,3180,-2.3,2020,"reg"
"8","culveja01",946,-8.4,3180,-1.9,2020,"reg"
"9","okogijo01",866,17.1,3180,5.2,2020,"reg"
"10","vonleno01",862,-1.3,3180,0.2,2020,"reg"
"11","wiggian01",1960,-2.6,2880,-0.4,2020,"reg"
"12","townska01",1663,38.1,2880,23.2,2020,"reg"
"13","grahatr01",1379,-2.5,2880,-0.2,2020,"reg"
"14","teaguje01",1339,-4,2880,-0.9,2020,"reg"
"15","covinro01",1088,-8.2,2880,-2.3,2020,"reg"
"16","okogijo01",1589,3.1,2880,2.8,2020,"reg"
"17","laymaja01",1510,-12.2,2880,-5.3,2020,"reg"
"18","napiesh01",1250,5.3,2880,3.2,2020,"reg"
"19","vonleno01",842,2.5,2880,1.3,2020,"reg"
"20","culveja01",823,-10,2880,-2.3,2020,"reg"
"21","dienggo01",375,-19.2,2880,-2.2,2020,"reg"
"22","belljo01",291,13.2,2880,1.5,2020,"reg"
"23","martike03",291,-34.8,2880,-3.3,2020,"reg"
"24","wiggian01",2127,-2.3,2880,-0.2,2020,"reg"
"25","townska01",2088,3.5,2880,4,2020,"reg"
"26","teaguje01",1864,9.9,2880,7.7,2020,"reg"
"27","covinro01",1659,-1.6,2880,0.2,2020,"reg"
"28","grahatr01",1196,-6,2880,-1.7,2020,"reg"
"29","laymaja01",1550,-10.3,2880,-4.5,2020,"reg"
"30","okogijo01",1184,3,2880,2.1,2020,"reg"
"31","napiesh01",1175,3.2,2880,2.1,2020,"reg"
"32","vonleno01",792,9.2,2880,3.1,2020,"reg"
"33","culveja01",765,-14.4,2880,-3.3,2020,"reg"
"34","wiggian01",1980,1.7,2880,2.5,2020,"reg"
"35","covinro01",1551,-5.1,2880,-1.7,2020,"reg"
"36","teaguje01",1475,-3.7,2880,-0.9,2020,"reg"
"37","townska01",1359,8.2,2880,4.8,2020,"reg"
"38","grahatr01",1260,-3.5,2880,-0.7,2020,"reg"
"39","napiesh01",1487,-0.6,2880,0.7,2020,"reg"
"40","laymaja01",1415,-1.4,2880,0.3,2020,"reg"
"41","okogijo01",1286,-4.2,2880,-1,2020,"reg"
"42","culveja01",948,-10.1,2880,-2.7,2020,"reg"
"43","vonleno01",904,-11.1,2880,-2.9,2020,"reg"
"44","belljo01",735,-12.7,2880,-2.7,2020,"reg"
"45","teaguje01",1657,6.8,2880,5.1,2020,"reg"
"46","wiggian01",1585,6.4,2880,4.6,2020,"reg"
"47","dienggo01",1418,11.7,2880,6.7,2020,"reg"
"48","covinro01",1182,15,2880,7,2020,"reg"
"49","grahatr01",856,-14.5,2880,-3.7,2020,"reg"
"50","okogijo01",1748,-0.3,2880,1,2020,"reg"
"51","laymaja01",1590,-3,2880,-0.6,2020,"reg"
"52","culveja01",1571,-10.8,2880,-4.8,2020,"reg"
"53","napiesh01",1331,-5.7,2880,-1.7,2020,"reg"
"54","vonleno01",787,2.7,2880,1.3,2020,"reg"
"55","belljo01",675,-6.2,2880,-1,2020,"reg"
"56","wiggian01",1838,1.4,2880,2.2,2020,"reg"
"57","covinro01",1384,4.2,2880,3,2020,"reg"
"58","grahatr01",1377,-2.7,2880,-0.3,2020,"reg"
"59","teaguje01",1085,-3.2,2880,-0.5,2020,"reg"
"60","dienggo01",1041,6.8,2880,3.2,2020,"reg"
"61","laymaja01",1587,-13.2,2880,-6.2,2020,"reg"
"62","napiesh01",1476,0.9,2880,1.5,2020,"reg"
"63","culveja01",1448,-10.4,2880,-4.2,2020,"reg"
"64","okogijo01",1325,-14.1,2880,-5.6,2020,"reg"
"65","vonleno01",968,-7.6,2880,-1.9,2020,"reg"
"66","belljo01",871,10.3,2880,3.7,2020,"reg"
"67","wiggian01",2060,2.7,2880,3.4,2020,"reg"
"68","townska01",2013,-2.6,2880,-0.4,2020,"reg"
"69","culveja01",1798,-2.4,2880,-0.2,2020,"reg"
"70","covinro01",1565,-1.1,2880,0.5,2020,"reg"
"71","okogijo01",1223,-5.6,2880,-1.5,2020,"reg"
"72","grahatr01",1900,-2.1,2880,-0.1,2020,"reg"
"73","laymaja01",1335,-2.7,2880,-0.3,2020,"reg"
"74","mclaujo01",1304,-13.8,2880,-5.3,2020,"reg"
"75","vonleno01",945,4.7,2880,2.2,2020,"reg"
"76","dienggo01",190,3.7,2880,0.4,2020,"reg"
"77","nowelja01",67,-12.8,2880,-0.3,2020,"reg"
"78","wiggian01",2677,9.6,3180,9.8,2020,"reg"
"79","covinro01",2156,6.5,3180,5.8,2020,"reg"
"80","townska01",2129,1,3180,2,2020,"reg"
"81","grahatr01",1966,-3.2,3180,-0.7,2020,"reg"
"82","culveja01",1370,-11.6,3180,-4.1,2020,"reg"
"83","okogijo01",1902,1,3180,1.8,2020,"reg"
"84","laymaja01",1773,-4.8,3180,-1.6,2020,"reg"
"85","mclaujo01",902,-15.5,3180,-3.8,2020,"reg"
"86","vonleno01",558,-9.2,3180,-1.3,2020,"reg"
"87","dienggo01",463,-2.5,3180,-0.1,2020,"reg"
"88","townska01",2472,6.3,3180,6.5,2020,"reg"
"89","wiggian01",2428,6.7,3180,6.6,2020,"reg"
"90","grahatr01",2101,-3.4,3180,-0.9,2020,"reg"
"91","covinro01",1885,-9.1,3180,-4.2,2020,"reg"
"92","culveja01",1835,1.3,3180,1.9,2020,"reg"
"93","okogijo01",2165,5.4,3180,5,2020,"reg"
"94","laymaja01",1602,-4.9,3180,-1.5,2020,"reg"
"95","dienggo01",584,-9.7,3180,-1.4,2020,"reg"
"96","mclaujo01",510,-13.3,3180,-1.8,2020,"reg"
"97","vonleno01",315,-13.5,3180,-1.1,2020,"reg"
"98","wiggian01",2157,9.9,2880,8.9,2020,"reg"
"99","townska01",1819,13.8,2880,10,2020,"reg"
"100","okogijo01",1514,-15.2,2880,-6.9,2020,"reg"
"101","grahatr01",1445,-0.5,2880,0.8,2020,"reg"
"102","covinro01",1373,-8.3,2880,-3,2020,"reg"
"103","laymaja01",1980,4.3,2880,4.3,2020,"reg"
"104","culveja01",1353,-10.5,2880,-4,2020,"reg"
"105","dienggo01",1031,3.7,2880,2,2020,"reg"
"106","vonleno01",1011,-6.1,2880,-1.4,2020,"reg"
"107","mclaujo01",717,-8.4,2880,-1.6,2020,"reg"
"108","wiggian01",1905,13.3,2880,10.1,2020,"reg"
"109","townska01",1806,10.3,2880,7.7,2020,"reg"
"110","culveja01",1638,3.1,2880,2.9,2020,"reg"
"111","grahatr01",1593,-12.8,2880,-6,2020,"reg"
"112","covinro01",1380,-2.4,2880,-0.2,2020,"reg"
"113","laymaja01",1758,3.9,2880,3.6,2020,"reg"
"114","okogijo01",1657,-8.7,2880,-3.9,2020,"reg"
"115","teaguje01",1372,11.1,2880,6.2,2020,"reg"
"116","vonleno01",816,-9.4,2880,-2.1,2020,"reg"
"117","dienggo01",473,-17.8,2880,-2.6,2020,"reg"
"118","townska01",2005,8.4,2880,7.2,2020,"reg"
"119","culveja01",1809,-3.1,2880,-0.7,2020,"reg"
"120","teaguje01",1710,-5.7,2880,-2.2,2020,"reg"
"121","covinro01",1606,9.3,2880,6.3,2020,"reg"
"122","grahatr01",1380,-9.6,2880,-3.6,2020,"reg"
"123","laymaja01",1669,-15.2,2880,-7.6,2020,"reg"
"124","okogijo01",1632,-3.5,2880,-0.8,2020,"reg"
"125","martike03",779,-22.1,2880,-5.4,2020,"reg"
"126","dienggo01",668,12.4,2880,3.3,2020,"reg"
"127","vonleno01",573,0.1,2880,0.4,2020,"reg"
"128","bateske01",284,-0.2,2880,0.2,2020,"reg"
"129","belljo01",284,-27.5,2880,-2.5,2020,"reg"
"130","laymaja01",2171,4.7,2880,5.1,2020,"reg"
"131","covinro01",2001,1,2880,2.1,2020,"reg"
"132","teaguje01",1980,-6.9,2880,-3.4,2020,"reg"
"133","townska01",1938,13.3,2880,10.3,2020,"reg"
"134","grahatr01",1666,-10.8,2880,-5.1,2020,"reg"
"135","culveja01",1723,-6.4,2880,-2.6,2020,"reg"
"136","martike03",1001,-19.8,2880,-6.2,2020,"reg"
"137","bateske01",978,-2.5,2880,-0.2,2020,"reg"
"138","vonleno01",790,-3.4,2880,-0.4,2020,"reg"
"139","belljo01",151,-78.7,2880,-4,2020,"reg"
"140","teaguje01",2135,-0.5,2880,1.1,2020,"reg"
"141","townska01",2003,11.5,2880,9.4,2020,"reg"
"142","covinro01",1926,-0.7,2880,0.9,2020,"reg"
"143","grahatr01",1493,-16.5,2880,-7.5,2020,"reg"
"144","laymaja01",831,-3.8,2880,-0.5,2020,"reg"
"145","okogijo01",1463,7.5,2880,4.8,2020,"reg"
"146","martike03",1458,3.8,2880,2.9,2020,"reg"
"147","culveja01",1439,-1.6,2880,0.2,2020,"reg"
"148","dienggo01",877,7.5,2880,2.9,2020,"reg"
"149","bateske01",775,-2.9,2880,-0.2,2020,"reg"
"150","wiggian01",2049,-4.2,2880,-1.6,2020,"reg"
"151","teaguje01",2020,-2.5,2880,-0.4,2020,"reg"
"152","townska01",1969,0.3,2880,1.6,2020,"reg"
"153","covinro01",1841,9.3,2880,7.2,2020,"reg"
"154","grahatr01",1145,-4.8,2880,-1.1,2020,"reg"
"155","martike03",1482,1.7,2880,1.9,2020,"reg"
"156","culveja01",1431,-7.3,2880,-2.6,2020,"reg"
"157","okogijo01",1306,-6.5,2880,-2,2020,"reg"
"158","dienggo01",911,0.2,2880,0.7,2020,"reg"
"159","bateske01",246,8.5,2880,0.9,2020,"reg"
"160","townska01",2317,12.6,2880,11.7,2020,"reg"
"161","wiggian01",2188,-3.4,2880,-1.1,2020,"reg"
"162","teaguje01",1998,2.1,2880,2.8,2020,"reg"
"163","culveja01",1616,-2.1,2880,-0.1,2020,"reg"
"164","vonleno01",455,-24.9,2880,-3.6,2020,"reg"
"165","bateske01",2226,0.5,2880,1.9,2020,"reg"
"166","martike03",1056,-18.6,2880,-6.1,2020,"reg"
"167","belljo01",1032,5,2880,2.5,2020,"reg"
"168","nowelja01",817,-7.6,2880,-1.6,2020,"reg"
"169","dienggo01",695,-0.8,2880,0.3,2020,"reg"
"170","wiggian01",2188,-2.4,2880,-0.3,2020,"reg"
"171","townska01",1907,7.3,2880,6.2,2020,"reg"
"172","covinro01",1446,-10,2880,-4,2020,"reg"
"173","culveja01",1439,1.5,2880,1.7,2020,"reg"
"174","grahatr01",1376,-4.9,2880,-1.4,2020,"reg"
"175","teaguje01",1852,-5.3,2880,-2.1,2020,"reg"
"176","bateske01",1437,6.3,2880,4.1,2020,"reg"
"177","okogijo01",1121,-0.4,2880,0.6,2020,"reg"
"178","dienggo01",973,13.5,2880,5.2,2020,"reg"
"179","martike03",439,-0.5,2880,0.2,2020,"reg"
"180","belljo01",222,-3.1,2880,-0.1,2020,"reg"
"181","wiggian01",2149,3,2880,3.7,2020,"reg"
