"","player_id","seconds","bpm","total","vorp","year","type"
"1","tuckepj01",2301,2.8,2880,3.8,2020,"reg"
"2","hardeja01",2186,1.8,2880,2.9,2020,"reg"
"3","westbru01",1972,12,2880,9.6,2020,"reg"
"4","capelca01",1854,1.1,2880,2,2020,"reg"
"5","houseda01",1564,3,2880,2.7,2020,"reg"
"6","gordoer01",1657,-14.8,2880,-7.4,2020,"reg"
"7","mclembe01",884,1.8,2880,1.2,2020,"reg"
"8","riverau01",727,-12.1,2880,-2.5,2020,"reg"
"9","chandty01",631,8.3,2880,2.3,2020,"reg"
"10","sefolth01",624,-5,2880,-0.7,2020,"reg"
"11","tuckepj01",2296,4,2880,4.8,2020,"reg"
"12","hardeja01",2165,-13.1,2880,-8.3,2020,"reg"
"13","westbru01",2015,10.4,2880,8.7,2020,"reg"
"14","houseda01",1806,8.3,2880,6.5,2020,"reg"
"15","capelca01",1475,4.9,2880,3.5,2020,"reg"
"16","gordoer01",2170,-4.3,2880,-1.7,2020,"reg"
"17","riverau01",984,-2.4,2880,-0.1,2020,"reg"
"18","sefolth01",833,0.5,2880,0.7,2020,"reg"
"19","chandty01",414,-0.1,2880,0.3,2020,"reg"
"20","mclembe01",242,-34.9,2880,-2.8,2020,"reg"
"21","houseda01",2222,-5.9,2880,-3,2020,"reg"
"22","hardeja01",2212,12.8,2880,11.4,2020,"reg"
"23","westbru01",2129,5.5,2880,5.5,2020,"reg"
"24","tuckepj01",2004,12.5,2880,10.1,2020,"reg"
"25","capelca01",1805,-1.6,2880,0.3,2020,"reg"
"26","gordoer01",2195,-3.3,2880,-1,2020,"reg"
"27","riverau01",896,-13.1,2880,-3.5,2020,"reg"
"28","sefolth01",626,-5.4,2880,-0.7,2020,"reg"
"29","mclembe01",158,-34.1,2880,-1.8,2020,"reg"
"30","chandty01",153,-11.4,2880,-0.5,2020,"reg"
"31","hardeja01",2250,10.6,2880,9.8,2020,"reg"
"32","westbru01",2081,-2.1,2880,-0.1,2020,"reg"
"33","tuckepj01",1991,-1.9,2880,0.1,2020,"reg"
"34","capelca01",1786,1.1,2880,1.9,2020,"reg"
"35","houseda01",1718,4.5,2880,3.9,2020,"reg"
"36","gordoer01",1829,-10.4,2880,-5.3,2020,"reg"
"37","riverau01",1190,0.8,2880,1.2,2020,"reg"
"38","sefolth01",624,-10,2880,-1.7,2020,"reg"
"39","mclembe01",466,4.5,2880,1.1,2020,"reg"
"40","anderry01",248,-2.8,2880,-0.1,2020,"reg"
"41","chandty01",217,0.4,2880,0.2,2020,"reg"
"42","hardeja01",2199,-0.5,2880,1.1,2020,"reg"
"43","westbru01",2184,9,2880,8.3,2020,"reg"
"44","tuckepj01",2091,0.7,2880,2,2020,"reg"
"45","houseda01",1901,1.7,2880,2.4,2020,"reg"
"46","capelca01",1180,-3.7,2880,-0.7,2020,"reg"
"47","gordoer01",1710,-12.4,2880,-6.2,2020,"reg"
"48","mclembe01",1280,1.2,2880,1.4,2020,"reg"
"49","riverau01",970,-1.2,2880,0.3,2020,"reg"
"50","chandty01",885,2.5,2880,1.4,2020,"reg"
"51","hardeja01",1586,6,2880,4.4,2020,"reg"
"52","westbru01",1574,-11.7,2880,-5.3,2020,"reg"
"53","tuckepj01",1488,-7.4,2880,-2.8,2020,"reg"
"54","capelca01",1361,-4,2880,-0.9,2020,"reg"
"55","gordoer01",1358,-15.8,2880,-6.5,2020,"reg"
"56","riverau01",1465,-6,2880,-2,2020,"reg"
"57","clemoch01",1318,5.8,2880,3.6,2020,"reg"
"58","mclembe01",1247,6.7,2880,3.8,2020,"reg"
"59","houseda01",1169,-1.8,2880,0.1,2020,"reg"
"60","sefolth01",1094,-2,2880,0,2020,"reg"
"61","anderry01",590,-2.8,2880,-0.2,2020,"reg"
"62","chandty01",150,11.8,2880,0.7,2020,"reg"
"63","hardeja01",2235,18.1,2880,15.6,2020,"reg"
"64","houseda01",2188,1.6,2880,2.7,2020,"reg"
"65","tuckepj01",2044,-7.8,2880,-4.1,2020,"reg"
"66","gordoer01",1932,-6.4,2880,-3,2020,"reg"
"67","capelca01",1734,-0.1,2880,1.1,2020,"reg"
"68","mclembe01",1802,-0.6,2880,0.9,2020,"reg"
"69","riverau01",1433,-7.6,2880,-2.8,2020,"reg"
"70","chandty01",443,-2.9,2880,-0.1,2020,"reg"
"71","sefolth01",411,26.3,2880,4,2020,"reg"
"72","clemoch01",178,-19.8,2880,-1.1,2020,"reg"
"73","houseda01",2324,-0.2,2880,1.5,2020,"reg"
"74","tuckepj01",2279,4.8,2880,5.4,2020,"reg"
"75","capelca01",2139,4.8,2880,5.1,2020,"reg"
"76","hardeja01",2118,17.4,2880,14.3,2020,"reg"
"77","westbru01",1817,-7.2,2880,-3.3,2020,"reg"
"78","riverau01",1649,3.9,2880,3.4,2020,"reg"
"79","mclembe01",1181,-18.2,2880,-6.6,2020,"reg"
"80","sefolth01",556,-6.6,2880,-0.9,2020,"reg"
"81","clemoch01",176,-38.7,2880,-2.2,2020,"reg"
"82","chandty01",161,-8.9,2880,-0.4,2020,"reg"
"83","capelca01",2501,6.1,2880,7,2020,"reg"
"84","hardeja01",2148,16,2880,13.4,2020,"reg"
"85","houseda01",1947,9.6,2880,7.8,2020,"reg"
"86","tuckepj01",1925,2.4,2880,2.9,2020,"reg"
"87","westbru01",1907,-9.5,2880,-5,2020,"reg"
"88","riverau01",1589,0.8,2880,1.5,2020,"reg"
"89","gordoer01",1272,-13.3,2880,-5,2020,"reg"
"90","mclembe01",919,-6.3,2880,-1.4,2020,"reg"
"91","clemoch01",192,2.9,2880,0.3,2020,"reg"
"92","hardeja01",2296,7.1,2880,7.3,2020,"reg"
"93","capelca01",2182,3.8,2880,4.4,2020,"reg"
"94","westbru01",2122,-0.9,2880,0.8,2020,"reg"
"95","tuckepj01",2008,-4.6,2880,-1.8,2020,"reg"
"96","houseda01",703,-6.4,2880,-1.1,2020,"reg"
"97","gordoer01",1773,2.4,2880,2.7,2020,"reg"
"98","riverau01",1239,-4.3,2880,-1,2020,"reg"
"99","mclembe01",1113,-0.5,2880,0.6,2020,"reg"
"100","chandty01",594,-2,2880,0,2020,"reg"
"101","sefolth01",370,8.6,2880,1.4,2020,"reg"
"102","hardeja01",2667,19.7,2880,20.1,2020,"reg"
"103","tuckepj01",2316,1.1,2880,2.5,2020,"reg"
"104","capelca01",1911,6.4,2880,5.6,2020,"reg"
"105","westbru01",1776,-7.9,2880,-3.6,2020,"reg"
"106","mclembe01",1353,-2.9,2880,-0.4,2020,"reg"
"107","riverau01",2025,-6.2,2880,-3,2020,"reg"
"108","chandty01",969,11.2,2880,4.4,2020,"reg"
"109","sefolth01",748,-3.4,2880,-0.4,2020,"reg"
"110","clemoch01",635,-12.9,2880,-2.4,2020,"reg"
"111","hardeja01",2427,19.6,2880,18.2,2020,"reg"
"112","tuckepj01",2384,-2.9,2880,-0.7,2020,"reg"
"113","westbru01",2112,-3.3,2880,-1,2020,"reg"
"114","mclembe01",1955,2.8,2880,3.3,2020,"reg"
"115","chandty01",1488,-3.4,2880,-0.7,2020,"reg"
"116","riverau01",1803,-0.5,2880,0.9,2020,"reg"
"117","sefolth01",813,-4.2,2880,-0.6,2020,"reg"
"118","harteis01",794,-0.5,2880,0.4,2020,"reg"
"119","clemoch01",421,-8.6,2880,-1,2020,"reg"
"120","clarkga01",201,-18.1,2880,-1.1,2020,"reg"
"121","hardeja01",2321,2.9,2880,3.9,2020,"reg"
"122","tuckepj01",2277,2.7,2880,3.7,2020,"reg"
"123","mclembe01",2239,-1.8,2880,0.2,2020,"reg"
"124","riverau01",2093,-1.7,2880,0.2,2020,"reg"
"125","chandty01",1043,4.1,2880,2.2,2020,"reg"
"126","harteis01",1837,-5.6,2880,-2.3,2020,"reg"
"127","clemoch01",1687,12.1,2880,8.3,2020,"reg"
"128","sefolth01",822,3,2880,1.4,2020,"reg"
"129","clarkga01",80,70.9,2880,2,2020,"reg"
"130","capelca01",2109,4,2880,4.4,2020,"reg"
"131","westbru01",2056,3.8,2880,4.1,2020,"reg"
"132","houseda01",2046,5.8,2880,5.5,2020,"reg"
"133","hardeja01",1986,14.6,2880,11.4,2020,"reg"
"134","tuckepj01",1885,3.7,2880,3.7,2020,"reg"
"135","mclembe01",1570,-12.5,2880,-5.7,2020,"reg"
"136","riverau01",1281,-5,2880,-1.3,2020,"reg"
"137","harteis01",771,4.4,2880,1.7,2020,"reg"
"138","clemoch01",491,10.1,2880,2.1,2020,"reg"
"139","clarkga01",205,-13.3,2880,-0.8,2020,"reg"
"140","hardeja01",2226,6.7,2880,6.7,2020,"reg"
"141","westbru01",2093,0.2,2880,1.6,2020,"reg"
"142","capelca01",2086,-1.8,2880,0.1,2020,"reg"
"143","tuckepj01",1885,-5.4,2880,-2.2,2020,"reg"
"144","houseda01",1246,0,2880,0.9,2020,"reg"
"145","riverau01",1666,-2,2880,0,2020,"reg"
"146","mclembe01",983,-3.1,2880,-0.4,2020,"reg"
"147","sefolth01",900,-6.7,2880,-1.5,2020,"reg"
"148","chandty01",533,-5.9,2880,-0.7,2020,"reg"
"149","clemoch01",521,0.4,2880,0.4,2020,"reg"
"150","harteis01",261,23.2,2880,2.3,2020,"reg"
"151","hardeja01",2540,15.5,2880,15.4,2020,"reg"
"152","capelca01",2457,-2.6,2880,-0.5,2020,"reg"
"153","tuckepj01",2232,0.6,2880,2,2020,"reg"
"154","westbru01",2039,-7.5,2880,-3.9,2020,"reg"
"155","mclembe01",1907,6.3,2880,5.5,2020,"reg"
"156","riverau01",1874,-4.1,2880,-1.4,2020,"reg"
"157","sefolth01",649,8.9,2880,2.5,2020,"reg"
"158","chandty01",413,-12,2880,-1.4,2020,"reg"
"159","clemoch01",289,-21.1,2880,-1.9,2020,"reg"
"160","hardeja01",2477,2.2,2880,3.6,2020,"reg"
"161","westbru01",2264,-2.5,2880,-0.4,2020,"reg"
"162","tuckepj01",2158,7.7,2880,7.3,2020,"reg"
"163","capelca01",2126,4.9,2880,5.1,2020,"reg"
"164","houseda01",2088,-0.9,2880,0.8,2020,"reg"
"165","riverau01",1362,-11.7,2880,-4.6,2020,"reg"
"166","mclembe01",1283,-13.3,2880,-5,2020,"reg"
"167","chandty01",181,-11.9,2880,-0.6,2020,"reg"
"168","sefolth01",137,-6.4,2880,-0.2,2020,"reg"
"169","clarkga01",108,46.4,2880,1.8,2020,"reg"
"170","clemoch01",108,15.5,2880,0.7,2020,"reg"
"171","harteis01",108,19.9,2880,0.8,2020,"reg"
"172","tuckepj01",2206,3.3,2880,4.1,2020,"reg"
"173","westbru01",2187,-4.6,2880,-2,2020,"reg"
"174","hardeja01",2115,13,2880,11,2020,"reg"
"175","houseda01",2035,11.4,2880,9.5,2020,"reg"
