"","player_id","seconds","bpm","total","vorp","year","type"
"1","morrima03",2355,2.1,2880,3.4,2020,"reg"
"2","barrerj01",2227,0,2880,1.5,2020,"reg"
"3","randlju01",2124,8.7,2880,7.9,2020,"reg"
"4","portibo01",1985,-2.8,2880,-0.6,2020,"reg"
"5","trieral01",411,-30.8,2880,-4.1,2020,"reg"
"6","paytoel01",1563,9.6,2880,6.3,2020,"reg"
"7","knoxke01",1270,-1.8,2880,0.1,2020,"reg"
"8","gibsota01",895,-20.8,2880,-5.8,2020,"reg"
"9","ellinwa01",776,-10.6,2880,-2.3,2020,"reg"
"10","smithde03",620,-17.6,2880,-3.4,2020,"reg"
"11","ntilila01",174,-36.5,2880,-2.1,2020,"reg"
"12","randlju01",2314,-11.3,2880,-7.5,2020,"reg"
"13","barrerj01",2140,-0.7,2880,1,2020,"reg"
"14","morrima03",1998,-4.4,2880,-1.7,2020,"reg"
"15","paytoel01",1447,-4.5,2880,-1.3,2020,"reg"
"16","robinmi01",995,5.5,2880,2.6,2020,"reg"
"17","knoxke01",1720,10.4,2880,7.4,2020,"reg"
"18","trieral01",1405,10.9,2880,6.3,2020,"reg"
"19","gibsota01",839,1.4,2880,1,2020,"reg"
"20","ellinwa01",674,10.1,2880,2.8,2020,"reg"
"21","portibo01",597,-10.9,2880,-1.8,2020,"reg"
"22","smithde03",271,-18.8,2880,-1.6,2020,"reg"
"23","barrerj01",2194,2.4,2880,3.4,2020,"reg"
"24","paytoel01",1846,1.5,2880,2.2,2020,"reg"
"25","randlju01",1792,-4.4,2880,-1.5,2020,"reg"
"26","morrima03",1721,-5.9,2880,-2.3,2020,"reg"
"27","robinmi01",1191,16.8,2880,7.8,2020,"reg"
"28","portibo01",1637,-7,2880,-2.8,2020,"reg"
"29","knoxke01",1540,-7.1,2880,-2.7,2020,"reg"
"30","trieral01",1250,-13.8,2880,-5.1,2020,"reg"
"31","smithde03",681,-19.5,2880,-4.1,2020,"reg"
"32","gibsota01",312,-2.2,2880,0,2020,"reg"
"33","dotsoda01",218,23.2,2880,1.9,2020,"reg"
"34","ntilila01",18,-7.6,2880,0,2020,"reg"
"35","barrerj01",2402,3.1,2880,4.3,2020,"reg"
"36","randlju01",1964,-8.7,2880,-4.6,2020,"reg"
"37","morrima03",1873,-6.1,2880,-2.7,2020,"reg"
"38","paytoel01",1242,-7.5,2880,-2.4,2020,"reg"
"39","robinmi01",1100,0.2,2880,0.8,2020,"reg"
"40","portibo01",1780,27.1,2880,18,2020,"reg"
"41","ntilila01",1336,-22.6,2880,-9.6,2020,"reg"
"42","ellinwa01",1307,1.4,2880,1.5,2020,"reg"
"43","knoxke01",996,9.7,2880,4,2020,"reg"
"44","gibsota01",400,-4.1,2880,-0.3,2020,"reg"
"45","randlju01",2200,4.9,2880,5.3,2020,"reg"
"46","morrima03",1879,-6.1,2880,-2.7,2020,"reg"
"47","barrerj01",1845,-10.5,2880,-5.4,2020,"reg"
"48","robinmi01",1168,18.8,2880,8.4,2020,"reg"
"49","ellinwa01",1150,-20.9,2880,-7.5,2020,"reg"
"50","ntilila01",1757,-3.1,2880,-0.7,2020,"reg"
"51","portibo01",1743,0.8,2880,1.7,2020,"reg"
"52","knoxke01",1350,1.1,2880,1.5,2020,"reg"
"53","dotsoda01",784,-5,2880,-0.8,2020,"reg"
"54","gibsota01",524,-6.4,2880,-0.8,2020,"reg"
"55","morrima03",2356,10.8,2880,10.5,2020,"reg"
"56","barrerj01",2347,-4.1,2880,-1.7,2020,"reg"
"57","ntilila01",2266,0,2880,1.6,2020,"reg"
"58","randlju01",2018,-6.6,2880,-3.2,2020,"reg"
"59","robinmi01",976,-4.1,2880,-0.7,2020,"reg"
"60","knoxke01",1722,2.8,2880,2.9,2020,"reg"
"61","ellinwa01",1465,-0.7,2880,0.7,2020,"reg"
"62","portibo01",1250,-7.6,2880,-2.4,2020,"reg"
"63","barrerj01",2444,-1.6,2880,0.3,2020,"reg"
"64","morrima03",2094,11.8,2880,10,2020,"reg"
"65","randlju01",1616,-10.6,2880,-4.8,2020,"reg"
"66","portibo01",1200,-14,2880,-5,2020,"reg"
"67","ntilila01",896,-3.6,2880,-0.5,2020,"reg"
"68","ellinwa01",1494,-9.7,2880,-4,2020,"reg"
"69","robinmi01",1474,4,2880,3.1,2020,"reg"
"70","trieral01",1440,-1.9,2880,0.1,2020,"reg"
"71","knoxke01",1240,-12.2,2880,-4.4,2020,"reg"
"72","brazdig01",251,5.5,2880,0.7,2020,"reg"
"73","dotsoda01",251,-29.3,2880,-2.4,2020,"reg"
"74","ntilila01",2319,-1.2,2880,0.6,2020,"reg"
"75","barrerj01",2022,-4.6,2880,-1.8,2020,"reg"
"76","morrima03",1977,-2.5,2880,-0.3,2020,"reg"
"77","randlju01",1940,-5.4,2880,-2.3,2020,"reg"
"78","robinmi01",475,9,2880,1.8,2020,"reg"
"79","knoxke01",1612,4.6,2880,3.7,2020,"reg"
"80","gibsota01",1297,0.5,2880,1.1,2020,"reg"
"81","portibo01",1230,-15.8,2880,-5.9,2020,"reg"
"82","ellinwa01",859,-15.1,2880,-3.9,2020,"reg"
"83","brazdig01",223,-38.9,2880,-2.9,2020,"reg"
"84","dotsoda01",223,-11,2880,-0.7,2020,"reg"
"85","trieral01",223,22.3,2880,1.9,2020,"reg"
"86","morrima03",2453,5.6,2880,6.5,2020,"reg"
"87","ntilila01",2253,11.3,2880,10.4,2020,"reg"
"88","randlju01",2171,0.2,2880,1.7,2020,"reg"
"89","barrerj01",2095,-13.5,2880,-8.4,2020,"reg"
"90","gibsota01",1661,1.5,2880,2,2020,"reg"
"91","portibo01",1467,-1,2880,0.5,2020,"reg"
"92","trieral01",1009,-6.5,2880,-1.6,2020,"reg"
"93","knoxke01",888,3.6,2880,1.7,2020,"reg"
"94","dotsoda01",403,-6.2,2880,-0.6,2020,"reg"
"95","ntilila01",2084,-2.9,2880,-0.7,2020,"reg"
"96","morrima03",1891,-15.4,2880,-8.8,2020,"reg"
"97","randlju01",1889,-3.1,2880,-0.7,2020,"reg"
"98","barrerj01",1456,-13.4,2880,-5.8,2020,"reg"
"99","gibsota01",1029,-9.4,2880,-2.6,2020,"reg"
"100","portibo01",1713,-1.4,2880,0.4,2020,"reg"
"101","knoxke01",1338,1.4,2880,1.6,2020,"reg"
"102","dotsoda01",1275,2,2880,1.8,2020,"reg"
"103","trieral01",958,13.4,2880,5.1,2020,"reg"
"104","ellinwa01",510,-12.9,2880,-1.9,2020,"reg"
"105","brazdig01",257,6.4,2880,0.7,2020,"reg"
"106","randlju01",2203,-5.8,2880,-2.9,2020,"reg"
"107","barrerj01",1899,9.3,2880,7.5,2020,"reg"
"108","morrima03",1893,-7,2880,-3.3,2020,"reg"
"109","ntilila01",1734,-6.4,2880,-2.6,2020,"reg"
"110","gibsota01",1543,8.8,2880,5.8,2020,"reg"
"111","knoxke01",1922,-3.4,2880,-0.9,2020,"reg"
"112","portibo01",1140,-6.7,2880,-1.9,2020,"reg"
"113","smithde03",857,-20.3,2880,-5.4,2020,"reg"
"114","dotsoda01",763,-6.5,2880,-1.2,2020,"reg"
"115","trieral01",322,-25.8,2880,-2.7,2020,"reg"
"116","brazdig01",124,-26.8,2880,-1.1,2020,"reg"
"117","randlju01",2175,-6.6,2880,-3.5,2020,"reg"
"118","morrima03",2010,1.9,2880,2.7,2020,"reg"
"119","barrerj01",1812,-9.6,2880,-4.8,2020,"reg"
"120","ntilila01",1081,0,2880,0.8,2020,"reg"
"121","gibsota01",901,-2.6,2880,-0.2,2020,"reg"
"122","smithde03",1799,5.1,2880,4.4,2020,"reg"
"123","dotsoda01",1389,7,2880,4.3,2020,"reg"
"124","robinmi01",1341,7.2,2880,4.3,2020,"reg"
"125","portibo01",1013,4.9,2880,2.4,2020,"reg"
"126","knoxke01",870,2.6,2880,1.4,2020,"reg"
"127","ellinwa01",9,-6.1,2880,0,2020,"reg"
"128","ntilila01",2146,-3.4,2880,-1,2020,"reg"
"129","barrerj01",1844,-1.1,2880,0.6,2020,"reg"
"130","morrima03",1799,1.9,2880,2.4,2020,"reg"
"131","randlju01",1536,0.9,2880,1.5,2020,"reg"
"132","gibsota01",1280,-1.1,2880,0.4,2020,"reg"
"133","robinmi01",1602,11.9,2880,7.7,2020,"reg"
"134","dotsoda01",1369,-7.7,2880,-2.7,2020,"reg"
"135","portibo01",1340,6.4,2880,3.9,2020,"reg"
"136","knoxke01",854,-17.3,2880,-4.5,2020,"reg"
"137","smithde03",628,-26,2880,-5.2,2020,"reg"
"138","ellinwa01",2,-8.4,2880,0,2020,"reg"
"139","morrima03",2032,4.9,2880,4.9,2020,"reg"
"140","randlju01",1912,18.4,2880,13.5,2020,"reg"
"141","ntilila01",1746,-6.2,2880,-2.5,2020,"reg"
"142","barrerj01",1453,2,2880,2,2020,"reg"
"143","gibsota01",945,-4.3,2880,-0.8,2020,"reg"
"144","portibo01",1371,-3.2,2880,-0.6,2020,"reg"
"145","knoxke01",1175,-11.9,2880,-4,2020,"reg"
"146","smithde03",1134,-7.6,2880,-2.2,2020,"reg"
"147","dotsoda01",1081,-3.9,2880,-0.7,2020,"reg"
"148","robinmi01",1002,-5.7,2880,-1.3,2020,"reg"
"149","ellinwa01",549,1.6,2880,0.7,2020,"reg"
"150","morrima03",2405,3.1,2880,4.3,2020,"reg"
"151","barrerj01",2148,-7,2880,-3.7,2020,"reg"
"152","randlju01",2130,-0.7,2880,1,2020,"reg"
"153","ntilila01",1974,2,2880,2.7,2020,"reg"
"154","gibsota01",820,9.9,2880,3.4,2020,"reg"
"155","portibo01",1428,-7.8,2880,-2.9,2020,"reg"
"156","dotsoda01",1174,-12.3,2880,-4.2,2020,"reg"
"157","smithde03",906,2.2,2880,1.3,2020,"reg"
"158","robinmi01",794,2.3,2880,1.2,2020,"reg"
"159","knoxke01",619,8.4,2880,2.2,2020,"reg"
"160","ntilila01",2100,7.5,2880,6.9,2020,"reg"
"161","randlju01",1881,-15,2880,-8.5,2020,"reg"
"162","barrerj01",1736,-1.2,2880,0.5,2020,"reg"
"163","morrima03",1716,0.4,2880,1.4,2020,"reg"
"164","gibsota01",628,-7.4,2880,-1.2,2020,"reg"
"165","robinmi01",1432,7.8,2880,4.9,2020,"reg"
"166","ellinwa01",1288,-5,2880,-1.3,2020,"reg"
"167","portibo01",1201,9.9,2880,5,2020,"reg"
"168","dotsoda01",985,-9.2,2880,-2.5,2020,"reg"
"169","smithde03",904,-4.9,2880,-0.9,2020,"reg"
"170","knoxke01",529,-18.7,2880,-3.1,2020,"reg"
"171","morrima03",1961,6.4,2880,5.7,2020,"reg"
"172","ntilila01",1913,-8.2,2880,-4.1,2020,"reg"
"173","randlju01",1908,1.6,2880,2.4,2020,"reg"
"174","gibsota01",1213,5,2880,2.9,2020,"reg"
"175","knoxke01",1060,5.3,2880,2.7,2020,"reg"
"176","ellinwa01",1699,3.8,2880,3.4,2020,"reg"
"177","dotsoda01",1254,-7.8,2880,-2.5,2020,"reg"
"178","smithde03",1222,0.2,2880,0.9,2020,"reg"
"179","robinmi01",1141,-9.2,2880,-2.9,2020,"reg"
"180","portibo01",1029,-19.7,2880,-6.3,2020,"reg"
"181","barrerj01",1837,-4.3,2880,-1.5,2020,"reg"
"182","randlju01",1425,5,2880,3.5,2020,"reg"
"183","ntilila01",1293,-8.9,2880,-3.1,2020,"reg"
"184","morrima03",1234,-5.4,2880,-1.5,2020,"reg"
"185","gibsota01",892,-11.4,2880,-2.9,2020,"reg"
"186","robinmi01",1840,-4.6,2880,-1.7,2020,"reg"
"187","smithde03",1293,-9.9,2880,-3.5,2020,"reg"
"188","portibo01",1166,-1,2880,0.4,2020,"reg"
"189","ellinwa01",997,-3.1,2880,-0.4,2020,"reg"
"190","dotsoda01",717,8.7,2880,2.7,2020,"reg"
"191","knoxke01",707,-10.8,2880,-2.2,2020,"reg"
"192","brazdig01",575,-16.5,2880,-2.9,2020,"reg"
"193","trieral01",424,25.6,2880,4.1,2020,"reg"
"194","ntilila01",2222,-3.1,2880,-0.8,2020,"reg"
"195","randlju01",2111,6.4,2880,6.2,2020,"reg"
"196","morrima03",2020,5.3,2880,5.1,2020,"reg"
"197","barrerj01",1726,2.7,2880,2.8,2020,"reg"
"198","gibsota01",1040,-4.7,2880,-1,2020,"reg"
"199","robinmi01",1762,-9.4,2880,-4.5,2020,"reg"
"200","dotsoda01",1172,5.7,2880,3.1,2020,"reg"
"201","smithde03",844,-8.1,2880,-1.8,2020,"reg"
"202","portibo01",770,-10.9,2880,-2.4,2020,"reg"
"203","ellinwa01",733,-11.8,2880,-2.5,2020,"reg"
"204","barrerj01",2108,-5.4,2880,-2.5,2020,"reg"
"205","randlju01",2021,-2.3,2880,-0.2,2020,"reg"
"206","knoxke01",1300,1.2,2880,1.4,2020,"reg"
