"","player_id","seconds","bpm","total","vorp","year","type"
"1","lowryky01",2699,0.5,3180,2.1,2020,"reg"
"2","vanvlfr01",2661,15.9,3180,15,2020,"reg"
"3","siakapa01",2289,6.9,3180,6.4,2020,"reg"
"4","anunoog01",2148,-2.6,3180,-0.4,2020,"reg"
"5","gasolma01",1915,-8.1,3180,-3.7,2020,"reg"
"6","powelno01",1718,-6.7,3180,-2.5,2020,"reg"
"7","ibakase01",1560,-5.8,3180,-1.9,2020,"reg"
"8","daviste02",910,8.6,3180,3,2020,"reg"
"9","vanvlfr01",2507,-5.4,2880,-3,2020,"reg"
"10","lowryky01",2382,11.5,2880,11.2,2020,"reg"
"11","anunoog01",2266,0.2,2880,1.7,2020,"reg"
"12","siakapa01",2141,5.5,2880,5.6,2020,"reg"
"13","gasolma01",1512,-12.8,2880,-5.7,2020,"reg"
"14","ibakase01",1454,10.9,2880,6.5,2020,"reg"
"15","powelno01",1306,0.7,2880,1.2,2020,"reg"
"16","daviste02",531,-10.5,2880,-1.6,2020,"reg"
"17","johnsst04",301,-4.6,2880,-0.3,2020,"reg"
"18","lowryky01",2065,3.3,2880,3.8,2020,"reg"
"19","vanvlfr01",1835,-0.6,2880,0.9,2020,"reg"
"20","siakapa01",1685,-0.8,2880,0.7,2020,"reg"
"21","anunoog01",1532,19.2,2880,11.3,2020,"reg"
"22","gasolma01",1390,7.6,2880,4.6,2020,"reg"
"23","powelno01",1654,-2.6,2880,-0.3,2020,"reg"
"24","ibakase01",1251,7.6,2880,4.2,2020,"reg"
"25","thomama02",1197,2.8,2880,2,2020,"reg"
"26","daviste02",719,6,2880,2,2020,"reg"
"27","johnsst04",285,-24,2880,-2.2,2020,"reg"
"28","bouchch01",274,0.9,2880,0.3,2020,"reg"
"29","millema01",274,-12.1,2880,-1,2020,"reg"
"30","holliro01",239,-7.5,2880,-0.5,2020,"reg"
"31","vanvlfr01",2320,-0.9,2880,0.9,2020,"reg"
"32","anunoog01",2292,11.5,2880,10.7,2020,"reg"
"33","lowryky01",2291,6.4,2880,6.7,2020,"reg"
"34","siakapa01",2158,4.4,2880,4.8,2020,"reg"
"35","gasolma01",1556,0.5,2880,1.4,2020,"reg"
"36","ibakase01",1293,-11,2880,-4,2020,"reg"
"37","powelno01",1180,-15.4,2880,-5.5,2020,"reg"
"38","mccawpa01",1016,7.3,2880,3.3,2020,"reg"
"39","bouchch01",264,8.9,2880,1,2020,"reg"
"40","daviste02",30,-4.8,2880,0,2020,"reg"
"41","lowryky01",2267,2.6,2880,3.6,2020,"reg"
"42","anunoog01",2201,-2.7,2880,-0.5,2020,"reg"
"43","vanvlfr01",1818,4.3,2880,4,2020,"reg"
"44","siakapa01",1816,9,2880,6.9,2020,"reg"
"45","gasolma01",886,1.6,2880,1.1,2020,"reg"
"46","ibakase01",1919,-2.2,2880,-0.1,2020,"reg"
"47","powelno01",1719,6.3,2880,5,2020,"reg"
"48","mccawpa01",1380,-2.6,2880,-0.3,2020,"reg"
"49","bouchch01",244,-11.1,2880,-0.8,2020,"reg"
"50","daviste02",75,-6.6,2880,-0.1,2020,"reg"
"51","thomama02",75,-6.5,2880,-0.1,2020,"reg"
"52","vanvlfr01",2477,-3.6,2880,-1.4,2020,"reg"
"53","lowryky01",2282,12.7,2880,11.6,2020,"reg"
"54","gasolma01",2030,-3.7,2880,-1.2,2020,"reg"
"55","siakapa01",1943,-6.8,2880,-3.2,2020,"reg"
"56","anunoog01",1864,8.6,2880,6.9,2020,"reg"
"57","ibakase01",1345,-0.8,2880,0.6,2020,"reg"
"58","powelno01",1158,-1.6,2880,0.2,2020,"reg"
"59","thomama02",529,6.6,2880,1.6,2020,"reg"
"60","daviste02",523,2,2880,0.7,2020,"reg"
"61","bouchch01",249,-3.6,2880,-0.1,2020,"reg"
"62","lowryky01",2394,-2.2,2880,-0.2,2020,"reg"
"63","anunoog01",2245,8.7,2880,8.3,2020,"reg"
"64","siakapa01",2222,4,2880,4.6,2020,"reg"
"65","vanvlfr01",2106,-3,2880,-0.7,2020,"reg"
"66","gasolma01",1466,0.8,2880,1.4,2020,"reg"
"67","ibakase01",1414,3,2880,2.5,2020,"reg"
"68","powelno01",1133,-6.9,2880,-1.9,2020,"reg"
"69","thomama02",659,14.9,2880,3.9,2020,"reg"
"70","daviste02",440,-19,2880,-2.6,2020,"reg"
"71","bouchch01",321,5.6,2880,0.8,2020,"reg"
"72","siakapa01",2339,11.8,2880,11.2,2020,"reg"
"73","vanvlfr01",2180,-0.3,2880,1.3,2020,"reg"
