"","player_id","seconds","bpm","total","vorp","year","type"
"1","vucevni01",2053,6.8,2880,6.3,2020,"reg"
"2","gordoaa01",1733,-1.1,2880,0.5,2020,"reg"
"3","fournev01",1686,3,2880,2.9,2020,"reg"
"4","augusdj01",1474,0.8,2880,1.4,2020,"reg"
"5","isaacjo01",1439,-3,2880,-0.5,2020,"reg"
"6","aminual01",1746,-5.7,2880,-2.2,2020,"reg"
"7","fultzma01",1406,1.7,2880,1.8,2020,"reg"
"8","rosste01",1168,-3.4,2880,-0.6,2020,"reg"
"9","cartemi01",868,-7.6,2880,-1.7,2020,"reg"
"10","bambamo01",827,12.6,2880,4.2,2020,"reg"
"11","vucevni01",1871,-3.5,2880,-1,2020,"reg"
"12","gordoaa01",1826,3,2880,3.2,2020,"reg"
"13","fournev01",1782,3.7,2880,3.5,2020,"reg"
"14","isaacjo01",1516,-1,2880,0.5,2020,"reg"
"15","augusdj01",1421,4.4,2880,3.2,2020,"reg"
"16","fultzma01",1459,1.1,2880,1.6,2020,"reg"
"17","rosste01",1420,-7.3,2880,-2.6,2020,"reg"
"18","aminual01",1286,-10.7,2880,-3.9,2020,"reg"
"19","cartemi01",1001,6,2880,2.8,2020,"reg"
"20","bambamo01",818,-6.9,2880,-1.4,2020,"reg"
"21","isaacjo01",1983,17.9,2880,13.7,2020,"reg"
"22","gordoaa01",1780,-6.6,2880,-2.8,2020,"reg"
"23","fournev01",1732,-1.5,2880,0.3,2020,"reg"
"24","augusdj01",1541,-5,2880,-1.6,2020,"reg"
"25","vucevni01",1500,-9.1,2880,-3.7,2020,"reg"
"26","fultzma01",1600,-1.8,2880,0.1,2020,"reg"
"27","rosste01",1425,-5.5,2880,-1.7,2020,"reg"
"28","aminual01",1247,20.7,2880,9.8,2020,"reg"
"29","cartemi01",801,-12.1,2880,-2.8,2020,"reg"
"30","bambamo01",791,-10,2880,-2.2,2020,"reg"
"31","vucevni01",2031,10.4,2880,8.7,2020,"reg"
"32","isaacjo01",1900,6.8,2880,5.8,2020,"reg"
"33","gordoaa01",1690,7.9,2880,5.8,2020,"reg"
"34","fournev01",1689,2.5,2880,2.6,2020,"reg"
"35","augusdj01",1672,-2.6,2880,-0.3,2020,"reg"
"36","aminual01",1547,-2.5,2880,-0.3,2020,"reg"
"37","rosste01",1339,-22,2880,-9.3,2020,"reg"
"38","fultzma01",1208,-10.3,2880,-3.5,2020,"reg"
"39","bambamo01",849,3.3,2880,1.6,2020,"reg"
"40","cartemi01",475,20.1,2880,3.6,2020,"reg"
"41","isaacjo01",1714,2.7,2880,2.8,2020,"reg"
"42","gordoaa01",1695,-3.5,2880,-0.9,2020,"reg"
"43","vucevni01",1505,3.9,2880,3.1,2020,"reg"
"44","augusdj01",1385,-5.7,2880,-1.8,2020,"reg"
"45","fournev01",1292,7.3,2880,4.2,2020,"reg"
"46","birchkh01",1375,-10,2880,-3.8,2020,"reg"
"47","rosste01",1252,-9.9,2880,-3.4,2020,"reg"
"48","aminual01",1251,-5.3,2880,-1.4,2020,"reg"
"49","fultzma01",1159,-7.6,2880,-2.3,2020,"reg"
"50","iwundwe01",764,-19.3,2880,-4.6,2020,"reg"
"51","frazime01",336,-18.9,2880,-2,2020,"reg"
"52","jeffeam01",336,19.5,2880,2.5,2020,"reg"
"53","magetjo01",336,18.2,2880,2.4,2020,"reg"
"54","isaacjo01",2142,-5,2880,-2.2,2020,"reg"
"55","vucevni01",2027,8,2880,7,2020,"reg"
"56","gordoaa01",1938,10,2880,8.1,2020,"reg"
"57","fournev01",1625,-2.1,2880,-0.1,2020,"reg"
"58","fultzma01",1495,4.3,2880,3.3,2020,"reg"
