"","player_id","seconds","bpm","total","vorp","year","type"
"1","aytonde01",2004,4.8,2880,4.7,2020,"reg"
"2","bookede01",1938,4.7,2880,4.5,2020,"reg"
"3","oubreke01",1804,2,2880,2.5,2020,"reg"
"4","rubiori01",1781,2.4,2880,2.7,2020,"reg"
"5","saricda01",1276,-2.5,2880,-0.2,2020,"reg"
"6","bridgmi01",1392,0.3,2880,1.1,2020,"reg"
"7","kaminfr01",1164,2.8,2880,1.9,2020,"reg"
"8","carteje01",1099,6.2,2880,3.1,2020,"reg"
"9","johnsty01",998,8.3,2880,3.6,2020,"reg"
"10","baynear01",587,-6.3,2880,-0.9,2020,"reg"
"11","diallch01",119,-1.4,2880,0,2020,"reg"
"12","harpeja01",119,-26.1,2880,-1,2020,"reg"
"13","okoboel01",119,40.2,2880,1.7,2020,"reg"
"14","bookede01",2484,-4.5,3180,-2,2020,"reg"
"15","oubreke01",2215,10.8,3180,8.9,2020,"reg"
"16","rubiori01",2131,-1.5,3180,0.3,2020,"reg"
"17","saricda01",1886,-6.8,3180,-2.8,2020,"reg"
"18","baynear01",1763,6,3180,4.4,2020,"reg"
"19","kaminfr01",1959,0.1,3180,1.3,2020,"reg"
"20","johnsty01",1526,-2.5,3180,-0.2,2020,"reg"
"21","carteje01",1050,1.7,3180,1.2,2020,"reg"
"22","bridgmi01",754,-1.1,3180,0.2,2020,"reg"
"23","diallch01",132,-26.5,3180,-1,2020,"reg"
"24","bookede01",2307,0.3,2880,1.8,2020,"reg"
"25","saricda01",2067,6.5,2880,6.1,2020,"reg"
"26","carteje01",1966,0,2880,1.4,2020,"reg"
"27","baynear01",1357,3.5,2880,2.6,2020,"reg"
"28","oubreke01",1301,10.2,2880,5.5,2020,"reg"
"29","kaminfr01",1767,2.6,2880,2.8,2020,"reg"
"30","bridgmi01",1533,-6.9,2880,-2.6,2020,"reg"
"31","johnsty01",1265,0.1,2880,0.9,2020,"reg"
"32","johnsca02",519,-6.4,2880,-0.8,2020,"reg"
"33","okoboel01",318,3.2,2880,0.6,2020,"reg"
"34","oubreke01",2049,3.4,2880,3.8,2020,"reg"
"35","bookede01",1742,1.7,2880,2.2,2020,"reg"
"36","rubiori01",1691,-1.2,2880,0.5,2020,"reg"
"37","baynear01",1286,7.5,2880,4.2,2020,"reg"
"38","saricda01",1243,-1.8,2880,0.1,2020,"reg"
"39","kaminfr01",1927,-4.1,2880,-1.4,2020,"reg"
"40","carteje01",1592,6.1,2880,4.5,2020,"reg"
"41","johnsty01",1177,-9.2,2880,-2.9,2020,"reg"
"42","bridgmi01",931,-0.7,2880,0.4,2020,"reg"
"43","johnsca02",762,-5.5,2880,-0.9,2020,"reg"
"44","bookede01",2155,5.7,2880,5.8,2020,"reg"
"45","rubiori01",1982,2,2880,2.8,2020,"reg"
"46","oubreke01",1954,-8.1,2880,-4.1,2020,"reg"
"47","saricda01",1883,9,2880,7.2,2020,"reg"
"48","baynear01",1681,15.2,2880,10,2020,"reg"
"49","kaminfr01",1071,-18.8,2880,-6.2,2020,"reg"
"50","bridgmi01",926,-0.2,2880,0.6,2020,"reg"
"51","carteje01",898,-12.5,2880,-3.3,2020,"reg"
"52","johnsca02",863,7.3,2880,2.8,2020,"reg"
"53","johnsty01",730,-11.4,2880,-2.4,2020,"reg"
"54","diallch01",128,8.9,2880,0.5,2020,"reg"
"55","okoboel01",128,-12.5,2880,-0.5,2020,"reg"
"56","rubiori01",2115,-2.1,2880,-0.1,2020,"reg"
"57","bookede01",1888,-2.6,2880,-0.4,2020,"reg"
"58","oubreke01",1704,-1.9,2880,0.1,2020,"reg"
"59","baynear01",1673,14.2,2880,9.4,2020,"reg"
"60","saricda01",1473,-3.3,2880,-0.7,2020,"reg"
"61","kaminfr01",1352,-2.6,2880,-0.3,2020,"reg"
"62","johnsty01",1225,13.8,2880,6.7,2020,"reg"
"63","bridgmi01",1162,12.9,2880,6,2020,"reg"
"64","johnsca02",1043,-8.7,2880,-2.4,2020,"reg"
"65","carteje01",765,-16.1,2880,-3.7,2020,"reg"
"66","rubiori01",2016,5.3,2880,5.1,2020,"reg"
"67","bookede01",1925,15.7,2880,11.8,2020,"reg"
"68","oubreke01",1922,-4.1,2880,-1.4,2020,"reg"
"69","baynear01",1896,11.2,2880,8.7,2020,"reg"
"70","saricda01",1512,-10.1,2880,-4.3,2020,"reg"
"71","bridgmi01",1517,1.1,2880,1.6,2020,"reg"
"72","johnsty01",1227,-8.4,2880,-2.7,2020,"reg"
"73","kaminfr01",1202,-13.1,2880,-4.6,2020,"reg"
"74","carteje01",613,0.8,2880,0.6,2020,"reg"
"75","johnsca02",570,-10,2880,-1.6,2020,"reg"
"76","bookede01",2133,-1.5,2880,0.4,2020,"reg"
"77","rubiori01",1783,-4.3,2880,-1.4,2020,"reg"
"78","saricda01",1749,-4.1,2880,-1.3,2020,"reg"
"79","baynear01",1720,3.5,2880,3.3,2020,"reg"
"80","oubreke01",1527,3.7,2880,3,2020,"reg"
"81","bridgmi01",1210,-8.7,2880,-2.8,2020,"reg"
"82","johnsca02",1154,0.1,2880,0.8,2020,"reg"
"83","kaminfr01",1043,-0.5,2880,0.5,2020,"reg"
"84","johnsty01",962,-1.7,2880,0.1,2020,"reg"
"85","carteje01",885,1.6,2880,1.1,2020,"reg"
"86","diallch01",117,-7.9,2880,-0.2,2020,"reg"
"87","okoboel01",117,-25.1,2880,-0.9,2020,"reg"
"88","bookede01",1944,11.1,2880,8.8,2020,"reg"
"89","oubreke01",1840,-3,2880,-0.6,2020,"reg"
"90","rubiori01",1738,12.8,2880,8.9,2020,"reg"
"91","saricda01",1558,-0.1,2880,1,2020,"reg"
"92","baynear01",1053,7.5,2880,3.5,2020,"reg"
"93","kaminfr01",1654,-14.1,2880,-6.9,2020,"reg"
"94","bridgmi01",1584,-2.6,2880,-0.3,2020,"reg"
"95","johnsca02",1176,14,2880,6.5,2020,"reg"
"96","johnsty01",993,-3.1,2880,-0.4,2020,"reg"
"97","carteje01",322,8.6,2880,1.2,2020,"reg"
"98","okoboel01",322,19.1,2880,2.4,2020,"reg"
"99","diallch01",216,11.6,2880,1,2020,"reg"
"100","bookede01",2352,-4.7,2880,-2.2,2020,"reg"
"101","rubiori01",2325,2.3,2880,3.5,2020,"reg"
"102","saricda01",2077,3.5,2880,4,2020,"reg"
"103","baynear01",1585,11.7,2880,7.5,2020,"reg"
"104","oubreke01",1165,-21,2880,-7.7,2020,"reg"
"105","johnsca02",1627,-5.2,2880,-1.8,2020,"reg"
"106","kaminfr01",1372,17.2,2880,9.1,2020,"reg"
"107","johnsty01",1006,-15.5,2880,-4.7,2020,"reg"
"108","bridgmi01",891,5.5,2880,2.3,2020,"reg"
"109","oubreke01",2135,5.9,2880,5.9,2020,"reg"
"110","bookede01",1924,3.1,2880,3.4,2020,"reg"
"111","rubiori01",1808,-9.6,2880,-4.8,2020,"reg"
"112","saricda01",1781,8.3,2880,6.4,2020,"reg"
"113","baynear01",1094,-16.7,2880,-5.6,2020,"reg"
"114","kaminfr01",1776,6.5,2880,5.2,2020,"reg"
"115","johnsty01",1290,-3.9,2880,-0.9,2020,"reg"
"116","johnsca02",1223,4.9,2880,2.9,2020,"reg"
"117","bridgmi01",862,-3.9,2880,-0.6,2020,"reg"
"118","carteje01",169,-0.3,2880,0.1,2020,"reg"
"119","diallch01",169,7,2880,0.5,2020,"reg"
"120","okoboel01",169,15.2,2880,1,2020,"reg"
"121","bookede01",2045,-2.4,2880,-0.3,2020,"reg"
"122","oubreke01",1989,-3.6,2880,-1.1,2020,"reg"
"123","saricda01",1734,-2.4,2880,-0.2,2020,"reg"
"124","baynear01",1574,5.7,2880,4.2,2020,"reg"
"125","carteje01",1467,2.4,2880,2.2,2020,"reg"
"126","johnsty01",1478,-2,2880,0,2020,"reg"
"127","johnsca02",1430,-4.9,2880,-1.4,2020,"reg"
"128","kaminfr01",986,-6.5,2880,-1.5,2020,"reg"
"129","bridgmi01",889,4.8,2880,2.1,2020,"reg"
"130","okoboel01",488,-14.5,2880,-2.1,2020,"reg"
"131","diallch01",320,19,2880,2.3,2020,"reg"
"132","bookede01",2325,4.6,2880,5.3,2020,"reg"
"133","oubreke01",2248,2.6,2880,3.6,2020,"reg"
"134","kaminfr01",1404,6.1,2880,3.9,2020,"reg"
"135","saricda01",1254,-16,2880,-6.1,2020,"reg"
"136","rubiori01",965,-21.3,2880,-6.5,2020,"reg"
"137","johnsca02",1577,9.1,2880,6.1,2020,"reg"
"138","bridgmi01",1549,10.3,2880,6.6,2020,"reg"
"139","okoboel01",1099,-7.6,2880,-2.1,2020,"reg"
"140","johnsty01",1069,-7.3,2880,-2,2020,"reg"
"141","diallch01",910,-10.7,2880,-2.7,2020,"reg"
"142","bookede01",2242,-6.9,2880,-3.8,2020,"reg"
"143","oubreke01",2104,0.4,2880,1.8,2020,"reg"
"144","johnsty01",1759,-0.1,2880,1.2,2020,"reg"
"145","kaminfr01",1468,-9.5,2880,-3.8,2020,"reg"
"146","saricda01",941,-6.3,2880,-1.4,2020,"reg"
"147","bridgmi01",2147,-0.9,2880,0.8,2020,"reg"
"148","okoboel01",1220,6,2880,3.4,2020,"reg"
"149","johnsca02",1157,10.4,2880,5,2020,"reg"
"150","diallch01",818,3.9,2880,1.7,2020,"reg"
"151","carteje01",544,9.5,2880,2.2,2020,"reg"
"152","bookede01",2307,11.2,2880,10.6,2020,"reg"
"153","oubreke01",2298,6.7,2880,6.9,2020,"reg"
"154","johnsty01",1884,-5.8,2880,-2.5,2020,"reg"
"155","kaminfr01",1751,-0.6,2880,0.9,2020,"reg"
"156","saricda01",1452,-6.6,2880,-2.3,2020,"reg"
"157","bridgmi01",1366,-1.2,2880,0.4,2020,"reg"
"158","okoboel01",1304,-10.9,2880,-4,2020,"reg"
"159","johnsca02",1269,-8.7,2880,-3,2020,"reg"
"160","diallch01",769,6.9,2880,2.4,2020,"reg"
"161","bookede01",1989,-13.3,2880,-7.8,2020,"reg"
"162","saricda01",1981,10.1,2880,8.3,2020,"reg"
"163","oubreke01",1743,-9.7,2880,-4.7,2020,"reg"
"164","kaminfr01",1149,-0.9,2880,0.4,2020,"reg"
"165","johnsty01",993,-0.4,2880,0.6,2020,"reg"
"166","diallch01",2151,2.8,2880,3.6,2020,"reg"
"167","okoboel01",1705,7.1,2880,5.4,2020,"reg"
"168","johnsca02",1319,-9.8,2880,-3.6,2020,"reg"
"169","bridgmi01",973,-1,2880,0.3,2020,"reg"
"170","carteje01",397,3.2,2880,0.7,2020,"reg"
"171","bookede01",2286,0.4,2880,1.9,2020,"reg"
"172","saricda01",2197,-0.7,2880,1,2020,"reg"
"173","rubiori01",1523,-5.2,2880,-1.7,2020,"reg"
"174","oubreke01",1067,-12.4,2880,-3.9,2020,"reg"
"175","kaminfr01",949,-13.1,2880,-3.7,2020,"reg"
"176","johnsca02",1897,2,2880,2.6,2020,"reg"
"177","diallch01",1399,5.8,2880,3.8,2020,"reg"
"178","okoboel01",1247,11.1,2880,5.7,2020,"reg"
"179","johnsty01",1134,0.6,2880,1,2020,"reg"
"180","bridgmi01",701,-11.8,2880,-2.4,2020,"reg"
"181","oubreke01",2435,4.8,2880,5.7,2020,"reg"
"182","bookede01",2265,0,2880,1.6,2020,"reg"
"183","rubiori01",1993,6.4,2880,5.8,2020,"reg"
"184","saricda01",1986,-3.9,2880,-1.3,2020,"reg"
"185","baynear01",1478,2.7,2880,2.4,2020,"reg"
"186","bridgmi01",973,-2.4,2880,-0.1,2020,"reg"
"187","kaminfr01",959,-1.2,2880,0.3,2020,"reg"
"188","johnsty01",909,-7.2,2880,-1.6,2020,"reg"
"189","johnsca02",808,-9.8,2880,-2.2,2020,"reg"
"190","okoboel01",381,-7.6,2880,-0.7,2020,"reg"
"191","diallch01",213,-4.4,2880,-0.2,2020,"reg"
"192","bookede01",2303,-2.5,2880,-0.4,2020,"reg"
"193","oubreke01",2261,-0.6,2880,1.1,2020,"reg"
"194","rubiori01",2137,5.1,2880,5.3,2020,"reg"
"195","kaminfr01",2002,-5,2880,-2.1,2020,"reg"
"196","saricda01",1923,0.5,2880,1.7,2020,"reg"
"197","bridgmi01",1815,-1.5,2880,0.3,2020,"reg"
"198","jeromty01",743,12.5,2880,3.7,2020,"reg"
"199","johnsca02",637,-7.6,2880,-1.2,2020,"reg"
"200","carteje01",577,5.5,2880,1.5,2020,"reg"
"201","bookede01",1799,-7.5,2880,-3.4,2020,"reg"
"202","kaminfr01",1564,14.6,2880,9,2020,"reg"
"203","saricda01",1531,-7.8,2880,-3.1,2020,"reg"
"204","rubiori01",1506,-6.6,2880,-2.4,2020,"reg"
"205","oubreke01",1385,-4.9,2880,-1.4,2020,"reg"
"206","bridgmi01",1505,-2.8,2880,-0.4,2020,"reg"
"207","johnsca02",1495,-3.3,2880,-0.7,2020,"reg"
"208","diallch01",1160,8.1,2880,4.1,2020,"reg"
"209","jeromty01",1086,-4.6,2880,-1,2020,"reg"
"210","carteje01",1081,-7.8,2880,-2.2,2020,"reg"
"211","okoboel01",288,12.2,2880,1.4,2020,"reg"
"212","oubreke01",2821,-8,3180,-5.3,2020,"reg"
"213","bookede01",2547,13.3,3180,12.3,2020,"reg"
