"","player_id","seconds","bpm","total","vorp","year","type"
"1","leonaka01",1893,6.3,2880,5.5,2020,"reg"
"2","beverpa01",1882,-5.8,2880,-2.5,2020,"reg"
"3","shamela01",1586,-1.3,2880,0.4,2020,"reg"
"4","pattepa01",1049,-3.8,2880,-0.7,2020,"reg"
"5","zubaciv01",578,9.4,2880,2.3,2020,"reg"
"6","harremo01",2302,0.9,2880,2.3,2020,"reg"
"7","willilo02",2204,6.6,2880,6.6,2020,"reg"
"8","harklma01",1750,11.2,2880,8,2020,"reg"
"9","greenja01",1156,5.1,2880,2.8,2020,"reg"
"10","shamela01",2036,2.8,2880,3.4,2020,"reg"
"11","beverpa01",1694,3.3,2880,3.1,2020,"reg"
"12","pattepa01",1690,0.5,2880,1.5,2020,"reg"
"13","leonaka01",1286,3,2880,2.2,2020,"reg"
"14","zubaciv01",1072,9.5,2880,4.3,2020,"reg"
"15","willilo02",1764,5,2880,4.3,2020,"reg"
"16","harremo01",1474,-6.6,2880,-2.4,2020,"reg"
"17","harklma01",1456,-0.1,2880,1,2020,"reg"
"18","greenja01",944,0.2,2880,0.7,2020,"reg"
"19","kabenmf01",246,21.2,2880,2,2020,"reg"
"20","mannte01",246,-13.2,2880,-1,2020,"reg"
"21","motlejo01",246,7.2,2880,0.8,2020,"reg"
"22","robinje01",246,-8.6,2880,-0.6,2020,"reg"
"23","shamela01",2143,-6.3,2880,-3.2,2020,"reg"
"24","leonaka01",1936,12.3,2880,9.6,2020,"reg"
"25","pattepa01",1853,-6.4,2880,-2.8,2020,"reg"
"26","beverpa01",1789,-3.7,2880,-1.1,2020,"reg"
"27","zubaciv01",927,-7.1,2880,-1.6,2020,"reg"
"28","harremo01",1939,15.2,2880,11.6,2020,"reg"
"29","willilo02",1712,-7.9,2880,-3.5,2020,"reg"
"30","harklma01",1093,-8.5,2880,-2.5,2020,"reg"
"31","greenja01",966,9.9,2880,4,2020,"reg"
"32","mannte01",14,-7.4,2880,0,2020,"reg"
"33","motlejo01",14,-228.9,2880,-1.1,2020,"reg"
"34","robinje01",14,-5.6,2880,0,2020,"reg"
"35","shamela01",2113,-1,2880,0.7,2020,"reg"
"36","beverpa01",1866,-7.2,2880,-3.4,2020,"reg"
"37","leonaka01",1784,22,2880,14.9,2020,"reg"
"38","pattepa01",1409,2.6,2880,2.3,2020,"reg"
"39","zubaciv01",1203,-0.6,2880,0.6,2020,"reg"
"40","willilo02",1739,0.7,2880,1.6,2020,"reg"
"41","harremo01",1576,7.3,2880,5.1,2020,"reg"
"42","greenja01",1310,-7.1,2880,-2.3,2020,"reg"
"43","harklma01",1116,-2.4,2880,-0.2,2020,"reg"
"44","mannte01",72,-39.3,2880,-0.9,2020,"reg"
"45","robinje01",72,-4.6,2880,-0.1,2020,"reg"
"46","waltode01",72,-6.1,2880,-0.1,2020,"reg"
"47","kabenmf01",68,-6.1,2880,-0.1,2020,"reg"
"48","shamela01",1974,-10.8,2880,-6,2020,"reg"
"49","pattepa01",1738,-2.8,2880,-0.5,2020,"reg"
"50","willilo02",1651,-0.6,2880,0.8,2020,"reg"
"51","beverpa01",1523,-12.2,2880,-5.4,2020,"reg"
"52","zubaciv01",1066,11.4,2880,5,2020,"reg"
"53","greenja01",1644,17,2880,10.8,2020,"reg"
"54","robinje01",1122,-6.6,2880,-1.8,2020,"reg"
"55","mcgruro01",1076,-13.4,2880,-4.3,2020,"reg"
"56","harklma01",1023,-2,2880,0,2020,"reg"
"57","harremo01",819,-4.4,2880,-0.7,2020,"reg"
"58","mannte01",600,20.5,2880,4.7,2020,"reg"
"59","kabenmf01",82,-33.8,2880,-0.9,2020,"reg"
"60","waltode01",82,-5.9,2880,-0.1,2020,"reg"
"61","leonaka01",2047,16.1,2880,12.9,2020,"reg"
"62","beverpa01",1941,1.5,2880,2.4,2020,"reg"
"63","shamela01",1538,-2.3,2880,-0.2,2020,"reg"
"64","pattepa01",1134,-3.8,2880,-0.7,2020,"reg"
"65","zubaciv01",1009,0.6,2880,0.9,2020,"reg"
"66","willilo02",1931,-8.9,2880,-4.6,2020,"reg"
"67","harremo01",1865,7.2,2880,6,2020,"reg"
"68","greenja01",1298,-4.7,2880,-1.2,2020,"reg"
"69","harklma01",1198,4.3,2880,2.6,2020,"reg"
"70","mcgruro01",439,-3.4,2880,-0.2,2020,"reg"
"71","leonaka01",2025,13.2,2880,10.7,2020,"reg"
