"","player_id","seconds","bpm","total","vorp","year","type"
"1","harrito02",2257,5.4,2880,5.8,2020,"reg"
"2","simmobe01",2099,8.4,2880,7.6,2020,"reg"
"3","richajo01",1986,3.5,2880,3.8,2020,"reg"
"4","horfoal01",1871,1.5,2880,2.3,2020,"reg"
"5","embiijo01",1395,8.6,2880,5.1,2020,"reg"
"6","thybuma01",1301,0.6,2880,1.2,2020,"reg"
"7","korkmfu01",1142,-0.2,2880,0.7,2020,"reg"
"8","ennisja01",1017,-16.8,2880,-5.2,2020,"reg"
"9","scottmi01",977,-2.7,2880,-0.2,2020,"reg"
"10","oquinky01",223,38.4,2880,3.1,2020,"reg"
"11","miltosh01",66,24.4,2880,0.6,2020,"reg"
"12","netora01",66,-5.9,2880,-0.1,2020,"reg"
"13","richajo01",2223,-5.4,2880,-2.6,2020,"reg"
"14","harrito02",2124,7,2880,6.6,2020,"reg"
"15","simmobe01",2114,2.1,2880,3,2020,"reg"
"16","horfoal01",2043,4.9,2880,4.9,2020,"reg"
"17","thybuma01",1423,-9.2,2880,-3.6,2020,"reg"
"18","scottmi01",1339,14.7,2880,7.8,2020,"reg"
"19","oquinky01",855,-12.9,2880,-3.2,2020,"reg"
"20","miltosh01",729,2.1,2880,1,2020,"reg"
"21","ennisja01",716,8.3,2880,2.6,2020,"reg"
"22","korkmfu01",466,-31.6,2880,-4.8,2020,"reg"
"23","netora01",368,5.5,2880,1,2020,"reg"
"24","harrito02",2331,-3.7,2880,-1.4,2020,"reg"
"25","simmobe01",2269,-3.6,2880,-1.3,2020,"reg"
"26","embiijo01",1963,16.3,2880,12.5,2020,"reg"
"27","horfoal01",1921,2.5,2880,3,2020,"reg"
"28","richajo01",1849,-1.7,2880,0.2,2020,"reg"
"29","thybuma01",1211,1.5,2880,1.5,2020,"reg"
"30","miltosh01",752,-6.4,2880,-1.1,2020,"reg"
"31","korkmfu01",722,-5.8,2880,-1,2020,"reg"
"32","scottmi01",554,-17,2880,-2.9,2020,"reg"
"33","ennisja01",481,5.3,2880,1.2,2020,"reg"
"34","oquinky01",347,0.4,2880,0.3,2020,"reg"
"35","harrito02",2020,-2.8,2880,-0.6,2020,"reg"
"36","horfoal01",2020,0.3,2880,1.6,2020,"reg"
"37","simmobe01",1963,2.5,2880,3.1,2020,"reg"
"38","richajo01",1891,0.3,2880,1.5,2020,"reg"
"39","embiijo01",1202,11,2880,5.4,2020,"reg"
"40","korkmfu01",1292,6,2880,3.6,2020,"reg"
"41","thybuma01",1257,11.4,2880,5.8,2020,"reg"
"42","ennisja01",1123,1.6,2880,1.4,2020,"reg"
"43","scottmi01",1059,-4.9,2880,-1.1,2020,"reg"
"44","oquinky01",301,-12,2880,-1,2020,"reg"
"45","boldejo01",136,33.7,2880,1.7,2020,"reg"
"46","netora01",136,-20.3,2880,-0.9,2020,"reg"
"47","simmobe01",2186,-4,2880,-1.5,2020,"reg"
"48","harrito02",2156,2.6,2880,3.4,2020,"reg"
"49","richajo01",2151,-7.7,2880,-4.3,2020,"reg"
"50","horfoal01",1828,3.9,2880,3.7,2020,"reg"
"51","thybuma01",1005,-4.9,2880,-1,2020,"reg"
"52","ennisja01",1491,3.9,2880,3.1,2020,"reg"
"53","korkmfu01",1181,4,2880,2.5,2020,"reg"
"54","oquinky01",1052,1.3,2880,1.2,2020,"reg"
"55","scottmi01",988,-0.4,2880,0.5,2020,"reg"
"56","netora01",362,16.6,2880,2.3,2020,"reg"
"57","richajo01",2305,-10.1,2880,-6.5,2020,"reg"
"58","harrito02",2229,0.3,2880,1.8,2020,"reg"
"59","simmobe01",2137,1.3,2880,2.4,2020,"reg"
"60","horfoal01",2085,17.6,2880,14.2,2020,"reg"
"61","korkmfu01",2021,3.6,2880,3.9,2020,"reg"
"62","scottmi01",1096,-0.8,2880,0.5,2020,"reg"
"63","oquinky01",795,1.7,2880,1,2020,"reg"
"64","netora01",743,-8.3,2880,-1.6,2020,"reg"
"65","ennisja01",699,-19,2880,-4.1,2020,"reg"
"66","thybuma01",290,-43,2880,-4.1,2020,"reg"
"67","embiijo01",2150,4.5,2880,4.9,2020,"reg"
"68","harrito02",2091,-2.7,2880,-0.5,2020,"reg"
"69","richajo01",2081,13.8,2880,11.4,2020,"reg"
"70","horfoal01",1718,-6.2,2880,-2.5,2020,"reg"
"71","simmobe01",605,5.5,2880,1.6,2020,"reg"
