"","player_id","seconds","bpm","total","vorp","year","type"
"1","doncilu01",2011,11.2,2880,9.2,2020,"reg"
"2","porzikr01",1751,3.4,2880,3.3,2020,"reg"
"3","klebima01",1414,-3.9,2880,-0.9,2020,"reg"
"4","wrighde01",1288,7.4,2880,4.2,2020,"reg"
"5","leeco01",962,-8,2880,-2,2020,"reg"
"6","finnedo01",1932,5.2,2880,4.8,2020,"reg"
"7","brunsja01",1460,-7.2,2880,-2.6,2020,"reg"
"8","hardati02",1285,-11.1,2880,-4.1,2020,"reg"
"9","curryse01",1179,-2.1,2880,0,2020,"reg"
"10","jacksju01",1118,8,2880,3.9,2020,"reg"
"11","doncilu01",2261,9.2,2880,8.8,2020,"reg"
"12","porzikr01",1744,3.5,2880,3.3,2020,"reg"
"13","brunsja01",1725,3.2,2880,3.1,2020,"reg"
"14","finnedo01",1299,-6,2880,-1.8,2020,"reg"
"15","leeco01",344,-7.8,2880,-0.7,2020,"reg"
"16","klebima01",2001,-4.4,2880,-1.7,2020,"reg"
"17","wrighde01",1916,12.9,2880,9.9,2020,"reg"
"18","hardati02",1297,-6.1,2880,-1.8,2020,"reg"
"19","curryse01",1026,-1.2,2880,0.3,2020,"reg"
"20","jacksju01",787,-10.2,2880,-2.2,2020,"reg"
"21","doncilu01",2262,6.7,2880,6.8,2020,"reg"
"22","porzikr01",2063,11.7,2880,9.8,2020,"reg"
"23","brunsja01",1591,-9.9,2880,-4.4,2020,"reg"
"24","klebima01",1471,5.1,2880,3.6,2020,"reg"
"25","wrighde01",1378,2.6,2880,2.2,2020,"reg"
"26","finnedo01",1733,-6.6,2880,-2.8,2020,"reg"
"27","curryse01",1495,5.4,2880,3.8,2020,"reg"
"28","hardati02",1316,-8.8,2880,-3.1,2020,"reg"
"29","jacksju01",1091,-11.8,2880,-3.7,2020,"reg"
"30","porzikr01",1978,-6.4,2880,-3,2020,"reg"
"31","doncilu01",1950,-7.9,2880,-4,2020,"reg"
"32","curryse01",1516,4.1,2880,3.2,2020,"reg"
"33","finnedo01",1408,1.2,2880,1.6,2020,"reg"
"34","poweldw01",814,-12.2,2880,-2.9,2020,"reg"
"35","klebima01",1819,1,2880,1.9,2020,"reg"
"36","wrighde01",1447,7.4,2880,4.7,2020,"reg"
"37","hardati02",1382,10.7,2880,6.1,2020,"reg"
"38","jacksju01",1156,10.3,2880,4.9,2020,"reg"
"39","brunsja01",930,11.7,2880,4.4,2020,"reg"
"40","doncilu01",2288,18.2,3180,14.5,2020,"reg"
"41","porzikr01",2245,-5.7,3180,-2.6,2020,"reg"
"42","finnedo01",1890,-0.8,3180,0.7,2020,"reg"
"43","poweldw01",1504,1.5,3180,1.7,2020,"reg"
"44","curryse01",1370,-4.9,3180,-1.2,2020,"reg"
"45","klebima01",1861,-3.4,3180,-0.8,2020,"reg"
"46","hardati02",1618,-0.6,3180,0.7,2020,"reg"
"47","wrighde01",1479,6.4,3180,3.9,2020,"reg"
"48","brunsja01",886,-10.7,3180,-2.4,2020,"reg"
"49","marjabo01",633,-3.7,3180,-0.3,2020,"reg"
"50","jacksju01",126,-3.5,3180,-0.1,2020,"reg"
"51","doncilu01",2013,16.9,2880,13.2,2020,"reg"
"52","porzikr01",1868,2.2,2880,2.7,2020,"reg"
"53","brunsja01",1819,-0.7,2880,0.8,2020,"reg"
"54","poweldw01",1636,-7.5,2880,-3.1,2020,"reg"
"55","curryse01",1322,7.4,2880,4.3,2020,"reg"
"56","wrighde01",1685,4.7,2880,3.9,2020,"reg"
"57","finnedo01",1384,-2.6,2880,-0.3,2020,"reg"
"58","hardati02",1316,-6,2880,-1.8,2020,"reg"
"59","marjabo01",919,-8.5,2880,-2.1,2020,"reg"
"60","jacksju01",341,13.5,2880,1.8,2020,"reg"
"61","broekry01",97,78.7,2880,2.7,2020,"reg"
"62","doncilu01",2246,2.2,2880,3.3,2020,"reg"
"63","poweldw01",2036,3.9,2880,4.2,2020,"reg"
"64","porzikr01",2025,-8,2880,-4.2,2020,"reg"
"65","finnedo01",1713,-2.2,2880,-0.1,2020,"reg"
"66","curryse01",402,13.5,2880,2.2,2020,"reg"
"67","hardati02",1589,0.3,2880,1.3,2020,"reg"
"68","klebima01",1194,16.2,2880,7.5,2020,"reg"
"69","jacksju01",1000,1.3,2880,1.1,2020,"reg"
"70","bareajo01",945,12.2,2880,4.7,2020,"reg"
"71","wrighde01",752,-9.1,2880,-1.9,2020,"reg"
"72","brunsja01",387,-12.3,2880,-1.4,2020,"reg"
"73","marjabo01",111,-59.7,2880,-2.2,2020,"reg"
"74","porzikr01",2135,7.2,2880,6.8,2020,"reg"
"75","doncilu01",2113,11,2880,9.5,2020,"reg"
"76","poweldw01",1635,-5.9,2880,-2.2,2020,"reg"
"77","finnedo01",1302,-4,2880,-0.9,2020,"reg"
"78","leeco01",279,-4.7,2880,-0.3,2020,"reg"
"79","klebima01",1769,1.3,2880,2,2020,"reg"
"80","wrighde01",1545,-7.7,2880,-3.1,2020,"reg"
"81","hardati02",1428,-4.7,2880,-1.3,2020,"reg"
"82","brunsja01",974,-3.4,2880,-0.5,2020,"reg"
"83","curryse01",762,-7.9,2880,-1.6,2020,"reg"
"84","jacksju01",458,-8.4,2880,-1,2020,"reg"
"85","doncilu01",1721,14.2,2880,9.7,2020,"reg"
"86","curryse01",1490,-9.2,2880,-3.7,2020,"reg"
"87","finnedo01",1460,-2,2880,0,2020,"reg"
"88","klebima01",1413,4.6,2880,3.2,2020,"reg"
"89","marjabo01",980,3.8,2880,2,2020,"reg"
"90","poweldw01",1756,1.6,2880,2.2,2020,"reg"
"91","jacksju01",1527,4.6,2880,3.5,2020,"reg"
"92","wrighde01",1420,-5.3,2880,-1.6,2020,"reg"
"93","hardati02",1333,4.2,2880,2.9,2020,"reg"
"94","brunsja01",1129,3.9,2880,2.3,2020,"reg"
"95","broekry01",171,-6.9,2880,-0.3,2020,"reg"
"96","doncilu01",2027,20.2,2880,15.6,2020,"reg"
"97","klebima01",1964,7.2,2880,6.3,2020,"reg"
"98","finnedo01",1563,-7.4,2880,-2.9,2020,"reg"
